EMPLID,EMPL_RCD,EFFDT,EFFSEQ,PER_ORG,DEPTID,JOBCODE,POSITION_NBR,SUPERVISOR_ID,HR_STATUS,APPT_TYPE,MAIN_APPT_NUM_JPN,POSITION_OVERRIDE,POSN_CHANGE_RECORD,EMPL_STATUS,ACTION,ACTION_DT,ACTION_REASON,LOCATION,TAX_LOCATION_CD,JOB_ENTRY_DT,DEPT_ENTRY_DT,POSITION_ENTRY_DT,SHIFT,REG_TEMP,FULL_PART_TIME,COMPANY,PAYGROUP,BAS_GROUP_ID,ELIG_CONFIG1,ELIG_CONFIG2,ELIG_CONFIG3,ELIG_CONFIG4,ELIG_CONFIG5,ELIG_CONFIG6,ELIG_CONFIG7,ELIG_CONFIG8,ELIG_CONFIG9,BEN_STATUS,BAS_ACTION,COBRA_ACTION,EMPL_TYPE,HOLIDAY_SCHEDULE,STD_HOURS,STD_HRS_FREQUENCY,OFFICER_CD,EMPL_CLASS,SAL_ADMIN_PLAN,GRADE,GRADE_ENTRY_DT,STEP,STEP_ENTRY_DT,GL_PAY_TYPE,ACCT_CD,EARNS_DIST_TYPE,COMP_FREQUENCY,COMPRATE,CHANGE_AMT,CHANGE_PCT,ANNUAL_RT,MONTHLY_RT,DAILY_RT,HOURLY_RT,ANNL_BENEF_BASE_RT,SHIFT_RT,SHIFT_FACTOR,CURRENCY_CD,BUSINESS_UNIT,SETID_DEPT,SETID_JOBCODE,SETID_LOCATION,SETID_SALARY,SETID_EMPL_CLASS,REG_REGION,DIRECTLY_TIPPED,FLSA_STATUS,EEO_CLASS,FUNCTION_CD,TARIFF_GER,TARIFF_AREA_GER,PERFORM_GROUP_GER,LABOR_TYPE_GER,SPK_COMM_ID_GER,HOURLY_RT_FRA,ACCDNT_CD_FRA,VALUE_1_FRA,VALUE_2_FRA,VALUE_3_FRA,VALUE_4_FRA,VALUE_5_FRA,CTG_RATE,PAID_HOURS,PAID_FTE,PAID_HRS_FREQUENCY,UNION_FULL_PART,UNION_POS,MATRICULA_NBR,SOC_SEC_RISK_CODE,UNION_FEE_AMOUNT,UNION_FEE_START_DT,UNION_FEE_END_DT,EXEMPT_JOB_LBR,EXEMPT_HOURS_MONTH,WRKS_CNCL_FUNCTION,INTERCTR_WRKS_CNCL,CURRENCY_CD1,PAY_UNION_FEE,UNION_CD,BARG_UNIT,UNION_SENIORITY_DT,ENTRY_DATE,LABOR_AGREEMENT,EMPL_CTG,EMPL_CTG_L1,EMPL_CTG_L2,SETID_LBR_AGRMNT,WPP_STOP_FLAG,LABOR_FACILITY_ID,LBR_FAC_ENTRY_DT,LAYOFF_EXEMPT_FLAG,LAYOFF_EXEMPT_RSN,GP_PAYGROUP,GP_DFLT_ELIG_GRP,GP_ELIG_GRP,GP_DFLT_CURRTTYP,CUR_RT_TYPE,GP_DFLT_EXRTDT,GP_ASOF_DT_EXG_RT,ADDS_TO_FTE_ACTUAL,CLASS_INDC,ENCUMB_OVERRIDE,FICA_STATUS_EE,FTE,PRORATE_CNT_AMT,PAY_SYSTEM_FLG,BORDER_WALKER,LUMP_SUM_PAY,CONTRACT_NUM,JOB_INDICATOR,WRKS_CNCL_ROLE_CHE,BENEFIT_SYSTEM,WORK_DAY_HOURS,REPORTS_TO,FORCE_PUBLISH,JOB_DATA_SRC_CD,ESTABID,SUPV_LVL_ID,SETID_SUPV_LVL,ABSENCE_SYSTEM_CD,POI_TYPE,HIRE_DT,LAST_HIRE_DT,TERMINATION_DT,ASGN_START_DT,LST_ASGN_START_DT,ASGN_END_DT,LDW_OVR,LAST_DATE_WORKED,EXPECTED_RETURN_DT,EXPECTED_END_DATE,AUTO_END_FLG,LASTUPDDTTM,LASTUPDOPRID
KWG018,0,1/1/2001,0,EMP,10000,600045, ,KWG004,A,0,0,N,N,A,DTA,9/11/2001, ,KW01, ,1/1/2000,1/1/2000,,N,R,F,KW1, , , , , , , , , , , ,A, , ,N,KWZH,40,W,N, ,KW01,G1,1/1/2000,1,1/1/2000, , ,N,M,15000,15000,0,180000,15000,692.308,86.538462,0,0,0,CHF,CHE01,CHE01,CHE01,CHE01,CHE01, ,CHE,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,CHE,N, ,,N, ,KW11,Y, ,Y, ,Y, ,N,C,N,N,1,N,GP,N,N, ,P, ,OT,0, ,, , , , ,AM, ,1/1/2000,1/1/2000,,1/1/2000,1/1/2000,,N,,,,N,5/5/2004 12:00:00.000000 AM,SAMPLE
KA0011,0,2/15/2004,0,EMP,21500,770045, ,KA0009,A,0,0,N,N,A,REH,10/4/2004,EXH,KANSW1, ,5/15/1998,3/2/2001,,N,R,F,KAB, , , , , , , , , , , ,A, , ,N,KANSW1,40,W,N, ,KA01,003,5/15/1998,0,, , ,N,M,4000,0,0,48000,4000,184.615,23.076923,0,0,0,AUD,AUS01,AUS01,AUS01,AUS01,AUS01, ,AUS,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,AUS,N, ,3/2/2001,N, ,KAMONTHLY,Y, ,Y, ,Y, ,N,C,N,N,1,N,GP,N,N, ,P, ,OT,0, ,,000, , , ,AM, ,2/6/1991,2/15/2004,,2/6/1991,2/15/2004,,N,,,,N,5/5/2004 12:00:00.000000 AM,SAMPLE
KZ0005,0,2/3/1998,0,EMP,10000,820055,19350004, ,A,0,0,N,N,A,PAY,6/18/2001,MER,KZWEL1, ,5/1/1997,2/3/1998,2/3/1998,N,R,F,KZB, , , , , , , , , , , ,A, , ,S, ,40,W,N, ,KZ01,004,5/1/1997,0,, , ,N,M,4583.333333,416.666666,10,55000,4583.333,211.538,26.442308,0,0,0,NZD,NZL01,NZL01,NZL01,NZL01,NZL01, ,NZL,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,NZL,N, ,2/3/1998,N, , ,Y, ,Y, ,Y, ,N,C,N, ,1,N,OT,N,N, ,P, ,OT,0,19350003,, , , , ,OT, ,5/1/1997,5/1/1997,,5/1/1997,5/1/1997,,N,,,,N,5/5/2004 12:00:00.000000 AM,SAMPLE
K0W043,0,1/1/2008,0,EMP,15000,230000, ,K0W041,A,0,0,N,N,A,HIR,9/2/2008, ,KUCA00,KUCA00,1/1/2008,1/1/2008,,N,R,F,GBI,K01, , , , , , , , , , ,A, , ,H,KU01,40,W,N, ,KU01,001,1/1/2008,0,, , ,N,B,1384.615385,0,0,36000,3000,138.462,17.307692,0,0,0,USD,GBIBU,SHARE,SHARE,SHARE,SHARE, ,USA,I,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N,RSW, ,,, , , , , ,N, ,,N, ,K0WPG PNA3,Y, ,Y, ,Y, ,N,C,N,N,1,N,NA,N,N, ,P, ,BN,0, ,, ,KU001, , ,AM, ,1/1/2008,1/1/2008,,1/1/2008,1/1/2008,,N,,,,N,10/14/2008 7:38:28.000000 PM,SAMPLE
K0LF04,0,1/9/1996,0,EMP,11000,820135,19000056, ,A,0,0,Y,N,A,HIR,9/24/2004, ,KCY01, ,1/9/1996,1/9/1996,1/9/1996,N,R,F,KCY, , , , , , , , , , , ,A, , ,N,KU01,40,W,N, ,KU01,004,1/9/1996,0,, , ,N,M,4435.6,0,0,53227.2,4435.6,204.72,25.59,0,0,0,USD,GBIBU,SHARE,SHARE,SHARE,SHARE, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, ,K0L04MTH,Y, ,Y, ,Y, ,N,C,N,N,1,N,GP,N,N, ,P, ,BN,0,19000210,, , , , ,AM, ,1/9/1996,1/9/1996,,1/9/1996,1/9/1996,,N,,,,N,9/24/2004 2:56:20.000000 PM,SAMPLE
KU0312,0,1/1/2005,0,EMP,11000,140030, , ,A,0,0,N,N,A,HIR,2/6/2006, ,KUCA00,KUOR00,1/1/2005,1/1/2005,,N,R,F,GBI,KU4, , , , , , , , , , ,A, , ,S,KU01,40,W,N, ,KU01,004,1/1/2005,0,, , ,N,M,4000,0,0,48000,4000,184.615,23.076923,0,0,0,USD,GBIBU,SHARE,SHARE,SHARE,SHARE, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N,N,1,N,NA,N,N, ,P, ,BN,0, ,, ,KU001, , ,OT, ,1/1/2005,1/1/2005,,1/1/2005,1/1/2005,,N,,,,N,7/27/2006 3:39:23.000000 PM,SAMPLE
K2ARG000166,0,2/1/2008,0,EMP,10000,100000, , ,I,0,0,N,N,T,TER,3/26/2009,RED,K2ARG00001, ,1/6/2003,1/6/2003,,N,R,F,K2A, , , , , , , , , , , ,T, , ,N, ,45,W,N, ,K2A0,000,1/6/2003,1,1/6/2003, , ,N,M,13000,0,0,156000,13000,600,66.666667,0,0,0,ARS,K2AR1,K2ARG,K2ARG,K2ARG,K2ARG, ,ARG,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,ARG,N, ,,N, ,K2 MENS D,Y, ,Y, ,Y, ,N,C,N,N,1,N,GP,N,N, ,P, ,OT,0, ,,000, , , ,AM, ,1/6/2003,1/6/2003,1/31/2008,1/6/2003,1/6/2003,1/31/2008,N,1/31/2008,,,N,3/26/2009 9:35:24.000000 PM,PS
KFGE0011,0,1/1/2008,0,EMP,10200,420090, ,KF0001,A,0,0,N,N,A,DTA,1/27/2009, ,KFPA01, ,1/1/2001,1/1/2001,,N,R,F,KF1, , , , , , , , , , , ,A, , ,N,KF01,35,W,N, ,KF01,002,1/1/2001,0,, , ,N,M,0,0,0,0,0,0,0,0,0,0,EUR,FRA01,FRA01,FRA01,FRA01,FRA01, ,FRA,N,N,N, , , , , , , , , , , , , ,0,35,1,W, , ,0, ,0,,,N,0, , ,USD,N, , ,,1/1/2001,KF01,CAD, , ,FRA,N, ,7/1/2004,N, ,KFGMONTHLY,Y, ,Y, ,Y, ,N,C,N,N,1,N,GP,N,N,0001,P, ,OT,0, ,,000,KF001, , ,AM, ,1/1/2001,1/1/2001,,1/1/2001,1/1/2001,,N,,,,N,1/27/2009 6:54:28.000000 AM,SAMPLE
KUL704,0,11/4/2008,0,EMP,13000,140040, ,KUL702,A,0,0,N,N,A,DTA,11/4/2008, ,KUNY00, ,1/1/1997,1/1/1997,,N,R,F,GBI, , , , , , , , , , , ,A, , , ,KU01,40,W,N, ,KU01,006,1/1/1997,0,, , ,N,M,7500,0,0,90000,7500,346.154,43.269231,0,0,0,USD,GBIBU,SHARE,SHARE,SHARE,SHARE, ,USA,D,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N,N,1,N,OT,N,N, ,P, ,BN,0, ,,000,KU001, , ,OT, ,1/1/1997,1/1/1997,,1/1/1997,1/1/1997,,N,,,,N,11/4/2008 2:30:24.000000 PM,SAMPLE
KU0005,0,11/10/2008,0,EMP,10000,420060,19000210, ,A,0,0,N,N,A,DTA,11/10/2008, ,KUNY00,KUNY00,3/22/1985,3/22/1985,3/22/1985,N,R,F,GBI,KU3,KU1, , , , , , , , , ,A,DTA, ,S,KU01,40,W,N, ,KU01,009,3/22/1985,0,, , ,N,S,5156.666667,0,0,123760,10313.333,476,59.5,0,0,0,USD,GBIBU,SHARE,SHARE,SHARE,SHARE, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N,E,1,N,NA,N,N, ,P, ,BA,0,19000200,,000,KU001, , ,OT, ,3/22/1985,3/22/1985,,3/22/1985,3/22/1985,,N,,,,N,11/10/2008 3:37:43.000000 PM,SAMPLE
KC0043,0,4/1/2008,0,EMP,ALL_DEPTS,140005, , ,A,0,0,N,N,A,PAY,11/18/2008, ,KCNF00,KCNF00,1/1/2006,1/1/2006,,N,R,F,GBI,KCR, , , , , , , , , , ,A,PAY, ,S,KU01,40,W,N, , , ,,0,, , ,N,A,47500,3000,6.742,47500,3958.333,182.692,22.836538,0,0,0,CAD,CAN01,SHARE,SHARE,SHARE, , ,CAN,N,E,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , , ,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N,N,1,N,NA,N,N, ,P, ,BN,0, ,,000, , , ,OT, ,1/1/2006,1/1/2006,,1/1/2006,1/1/2006,,N,,,,N,5/21/2009 4:10:42.000000 PM,SAMPLE
KIG012,0,1/1/1999,0,EMP,10200,140045, , ,A,0,0,N,N,A,HIR,7/9/2001, ,KIM01, ,1/1/1999,1/1/1999,,N,R,P,KI1, , , , , , , , , , , ,A,HIR, ,S,KI0001,37.5,W,N,3,KI01,A3,1/1/1999,1,1/1/1999, , ,N,M,2000,0,0,24000,2000,92.308,12.307692,0,0,0,EUR,ITA01,ITA01,ITA02,ITA01,ITA01,ITA,ITA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N,KI1, ,3/1/1996,1/1/1999,KI01,AREA3,1, ,ITA,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N,N,1,N,OT,N,N, ,P, ,BN,0, ,, ,KIST1, , ,OT, ,1/1/1999,1/1/1999,,1/1/1999,1/1/1999,,N,,,,N,5/5/2004 12:00:00.000000 AM, 
K2ARG000190,0,1/1/2003,0,EMP,10000,100000, , ,A,0,0,N,N,A,HIR,9/15/2008,NPS,K2ARG00001, ,1/1/2003,1/1/2003,,N,R,F,K2A, , , , , , , , , , , ,A, , ,N, ,45,W,N, ,K2A0,000,1/1/2003,1,1/1/2003, , ,N,M,17000,0,0,204000,17000,784.615,87.179487,0,0,0,ARS,K2AR1,K2ARG,K2ARG,K2ARG,K2ARG, ,ARG,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,ARG,N, ,,N, ,K2 MENS A,Y, ,Y, ,Y, ,N,C,N,N,1,N,GP,N,N, ,P, ,OT,0, ,, , , , ,AM, ,1/1/2003,1/1/2003,,1/1/2003,1/1/2003,,N,,,,N,3/12/2009 6:34:00.000000 PM,PS
KC0015,0,12/18/1999,0,EMP,14000,820140,19000601, ,A,0,0,N,N,L,LOA,6/2/2000, ,KCON00,KCON00,11/2/1984,11/2/1984,11/2/1984,N,R,F,GBI,KC2,KC1, , , , , , , , , ,L,LOA, ,S,KC01,40,W,N, ,KC02,004,11/2/1984,0,, , ,N,B,1661.538462,0,0,43200,3600,166.154,20.769231,0,0,0,CAD,CAN01,SHARE,SHARE,SHARE,SHARE, ,CAN,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , , ,N, , ,,, , , , , ,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N,N,1,N,NA, ,N, ,P, ,BA,0,19000600,, , , , ,OT, ,11/2/1984,11/2/1984,,11/2/1984,11/2/1984,,N,12/17/1999,,,N,5/5/2004 12:00:00.000000 AM, 
KWLA15,0,1/1/2004,0,EMP,21600,310005,19320006, ,A,0,0,Y,N,A,HIR,1/27/2005, ,KW03, ,1/1/2004,1/1/2004,1/1/2004,N,R,F,KW1, , , , , , , , , , , ,A, , ,N,KWZH,40,W,N, ,KW01,G3,1/1/2004,0,, , ,N,A,150000,0,0,150000,12500,576.923,72.115385,0,0,0,CHF,CHE01,CHE01,CHE01,CHE01,CHE01, ,CHE,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , , ,N, ,,N, ,KWLM15,Y, ,Y, ,Y, ,N,C,N,N,1,N,GP,N,N, ,P, ,OT,0,19320002,, , , , ,AM, ,1/1/2004,1/1/2004,,1/1/2004,1/1/2004,,N,,,,N,1/27/2005 2:11:46.000000 PM,SAMPLE
KWG026,0,2/5/1998,0,EMP,10000,600045, ,KWG004,A,0,0,N,N,A,HIR,7/1/2001, ,KW01, ,2/5/1998,2/5/1998,,N,R,F,KW1, , , , , , , , , , , ,A, , ,N,KWZH,40,W,N, ,KW01,G1,2/5/1998,1,2/5/1998, , ,N,M,0,0,0,0,0,0,0,0,0,0,CHF,CHE01,CHE01,CHE01,CHE01,CHE01, ,CHE,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,CHE,N, ,,N, ,KW11,Y, ,Y, ,Y, ,N,C,N,N,1,N,GP,N,N, ,P, ,OT,0, ,, , , , ,AM, ,2/5/1998,2/5/1998,,2/5/1998,2/5/1998,,N,,,,N,5/5/2004 12:00:00.000000 AM,SAMPLE
KWG302,997,1/1/2013,0,EMP,10200,23-001, ,KWG034,I,0,997,N,N,T,TER,6/12/2012, ,KW02, ,1/1/2012,1/1/2012,,N,R,F,KW3, , , , , , , , , , , ,T, , ,N,KWLU,0.01,W,N, , , ,,0,, , ,N,M,0,0,0,0,0,0,0,0,0,0,USD,CHE01,CHE01,CHE01,CHE01, , ,CHE,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , , ,N, ,,N, ,KW31,Y, ,Y, ,Y, ,N,C,N,N,0,N,GP,N,N, ,S, ,OT,0, ,,000, , , ,AM, ,1/1/2012,1/1/2012,12/31/2012,1/1/2012,1/1/2012,12/31/2012,N,12/31/2012,,,N,6/12/2012 9:41:25.000000 AM,SAMPLE
KWG301,3,3/15/2012,0,EMP,10200,23-001, ,KWG034,A,0,3,N,N,A,HIR,6/12/2012, ,KW02, ,3/15/2012,3/15/2012,,N,R,F,KW3, , , , , , , , , , , ,A, , ,N,KWLU,20,W,N, , , ,,0,, , ,N,M,11666.666667,0,0,140000,11666.667,538.462,134.615385,0,0,0,CHF,CHE01,CHE01,CHE01,CHE01, , ,CHE,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , , ,N, ,,N, ,KW31,Y, ,Y, ,Y, ,N,C,N,N,0.5,N,GP,N,N, ,S, ,OT,0, ,, , , , ,AM, ,3/15/2012,3/15/2012,,3/15/2012,3/15/2012,,N,,,,N,6/12/2012 9:24:36.000000 AM,SAMPLE
KUTL100,0,1/1/2007,0,EMP,ADMIN,940060, , ,A,0,0,N,N,A,HIR,2/27/2009, ,KUNY00,KUNY00,1/1/2007,1/1/2007,,N,R,F,GBI,KTL, , , , , , , , , , ,A, , ,S,KU01,40,W,N, ,KU01, ,,0,, , ,N,M,13333.333333,0,0,160000,13333.333,615.385,76.923077,0,0,0,USD,GBIBU,SHARE,SHARE,SHARE,SHARE, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , , ,N, ,,N, ,KTLPG,Y, ,Y, ,Y, ,N,C,N,N,1,N,NA,N,N, ,P, ,BN,0, ,, , , , ,AM, ,1/1/2007,1/1/2007,,1/1/2007,1/1/2007,,N,,,,N,4/4/2012 12:06:20.000000 AM,SAMPLE
K0MTX002,0,11/4/2008,0,EMP,13000,310015, ,K0MTX001,A,0,0,N,N,A,DTA,11/4/2008, ,KUDE00,KUDE00,1/1/2003,1/1/2003,,N,R,F,GBI,KUX, , , , , , , , , , ,A, , ,H,KU01,40,W,N, ,KU01,006,1/1/2003,0,, , ,N,M,2041.666667,0,0,24500,2041.667,94.231,11.778846,0,0,0,USD,GBIBU,SHARE,SHARE,SHARE,SHARE, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N,N,1,N,NA,N,N, ,P, ,BN,0, ,,000, , , ,OT, ,1/1/2003,1/1/2003,,1/1/2003,1/1/2003,,N,,,,N,11/4/2008 2:34:46.000000 PM,SAMPLE
KA0023,0,12/11/1998,1,EMP,14000,820055, , ,A,0,0,N,N,A,PAY,6/18/2001,MER,KAWA1, ,5/8/1997,12/22/1980,,N,R,F,KAB, , , , , , , , , , , ,A, , ,N,KAWA1,40,W,N, ,KA01,004,12/11/1998,0,, , ,N,M,4833.333333,666.666666,16,58000,4833.333,223.077,27.884615,0,0,0,AUD,AUS01,AUS01,AUS01,AUS01,AUS01, ,AUS,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,AUS,N, ,12/11/1998,N, ,KAWEEKLY,Y, ,Y, ,Y, ,N,C,N,N,1,N,GP,N,N, ,P, ,OT,0, ,, , , , ,AM, ,12/22/1980,12/22/1980,,12/22/1980,12/22/1980,,N,,,,N,5/5/2004 12:00:00.000000 AM,SAMPLE
KI0003,0,1/1/1990,0,EMP,10200,170020, , ,A,0,0,N,N,A,HIR,10/5/2000, ,KIM01, ,1/1/1990,1/1/1990,,N,R,F,KI1, , , , , , , , , , , ,A, , ,S, ,40,W,N,3,KI01,A3,1/1/1990,1,1/1/1990, , ,N,M,8100000,0,0,97200000,8100000,373846.154,46730.769231,0,0,0,ITL,ITA01,ITA01,ITA02,ITA01,ITA01,ITA,ITA,N,N,N, , , , , , , , , , , , , ,0,0,0, ,P,R,0, ,0,,,N,0, , , ,N,UGT, ,10/6/1989,1/1/1990,KI01,AREA3,1, ,ITA,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N,N,1,N,OT,N,N,1,P, ,BN,0, ,, , , , ,OT, ,1/1/1990,1/1/1990,,1/1/1990,1/1/1990,,N,,,,N,5/5/2004 12:00:00.000000 AM, 
KWG020,0,1/1/2004,0,EMP,10000,600045, ,KWG004,A,0,0,N,N,A,DTA,6/15/2004, ,KW01, ,6/1/1997,6/1/1997,,N,R,F,KW1, , , , , , , , , , , ,A, , ,N,KWZH,40,W,N, ,KW01,G1,6/1/1997,1,6/1/1997, , ,N,M,0,-6000,-100,0,0,0,0,0,0,0,CHF,CHE01,CHE01,CHE01,CHE01,CHE01, ,CHE,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,CHE,N, ,,N, ,KW11,Y, ,Y, ,Y, ,N,C,N,N,1,N,GP,N,N, ,P, ,OT,0, ,,000, , , ,AM, ,6/1/1997,6/1/1997,,6/1/1997,6/1/1997,,N,,,,N,5/5/2004 12:00:00.000000 AM,SAMPLE
KUL460,0,10/30/2008,0,EMP,13000,140040, ,KUL702,A,0,0,N,N,A,DTA,10/30/2008, ,KUNY00, ,11/21/1999,11/21/1999,,N,R,F,GBI, , , , , , , , , , , ,A, , ,N,KU01,40,W,N, ,KU01,006,11/21/1999,0,, , ,N,M,5515,0,0,66180,5515,254.538,31.817308,0,0,0,USD,GBIBU,SHARE,SHARE,SHARE,SHARE, ,USA,D,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, ,KLMPG,Y, ,Y, ,Y, ,N,C,N,N,1,N,GP,N,N, ,P, ,OT,0, ,,000, , , ,AM, ,11/21/1999,11/21/1999,,11/21/1999,11/21/1999,,N,,,,N,10/30/2008 4:00:20.000000 PM,SAMPLE
KUN005,0,5/5/1995,0,CWR,64000,650000, ,KU0002,A,0,0,N,N,A,ADD,5/5/2000,CON,L00001,KUDC00,5/5/1995,5/5/1995,,N,R,F,GBI, , , , , , , , , , , ,A, , , ,KU01,40,W,N, ,KU01,005,5/5/1995,0,, , ,N,S,0,0,0,0,0,0,0,0,0,0,USD,US006,SHARE,SHARE,SHARE,SHARE, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , , ,N, , ,,, , , , , ,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N,N,1,N,OT,N,N, ,P, ,BN,0, ,, , , , ,OT, ,5/5/1995,5/5/1995,,5/5/1995,5/5/1995,,N,,,,N,5/5/2004 12:00:00.000000 AM, 
KUL914,0,4/1/1985,0,EMP,42000,290055, , ,A,0,0,N,N,A,PAY,5/24/2002,MER,KUNY00,KUNY00,1/1/1980,1/1/1980,,N,R,F,GBI,KL8, , , , , , , , , , ,A, , ,S,KU01,40,W,N, ,KU01,001,1/1/1980,0,, , ,N,M,1875,125,7.143,22500,1875,86.538,10.817308,0,0,0,USD,GBIBU,SHARE,SHARE,SHARE,SHARE, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,USA,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N,N,1,N,NA,N,N, ,P, ,BN,0, ,, , , , ,OT, ,1/1/1980,1/1/1980,,1/1/1980,1/1/1980,,N,,,,N,5/5/2004 12:00:00.000000 AM, 
KN0001,0,4/1/1990,0,EMP,10200,350000,19220001, ,A,0,0,N,N,A,HIR,6/14/2000, ,KN01, ,4/1/1990,4/1/1990,4/1/1990,N,R,F,KN1,KN1, , , , , , , , , , ,A,HIR, ,S,KN01,40,W,N,B,KN01, ,4/1/1990,0,, , ,N,M,12250,0,0,147000,12250,565.385,70.673077,150000,0,0,NLG,NLD01,NLD01,NLD01,NLD01,NLD01,NLD,NLD,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , , ,N, , ,,, , , , , ,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N,N,1,N,PI,N,N, ,P, ,BN,0,19220001,, , , , ,OT, ,4/1/1990,4/1/1990,,4/1/1990,4/1/1990,,N,,,,N,8/25/2006 7:25:25.000000 AM,SAMPLE
KU0087,0,11/1/2008,0,EMP,25000,420085,19000410, ,A,0,0,N,N,A,DTA,8/10/2009, ,KUNY00,KUUT00,11/1/2008,11/1/2008,11/1/2008,N,R,F,GBI,KU3,KU1, , , , , , , , , ,A,DTA, ,S,KU01,40,W,N, ,KU01,005,5/3/1996,0,, , ,N,M,5000,0,0,60000,5000,230.769,28.846154,0,0,0,USD,GBIBU,SHARE,SHARE,SHARE,SHARE, ,USA,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , , ,N, ,,N, , ,Y, ,Y, ,Y, ,N,C,N,N,1,N,NA,N,N, ,P, ,BA,0,19000400,,000,KU001, , ,OT, ,5/3/1996,5/3/1996,,5/3/1996,5/3/1996,,N,,,,N,8/10/2009 3:49:09.000000 PM,SAMPLE
KH0011,0,1/14/1999,0,EMP,10000,820055, , ,A,0,0,N,N,A,PRO,6/18/2001,NCP,KHHO01, ,1/14/1999,2/6/1991,,N,R,F,KHB, , , , , , , , , , , ,A, , ,N,KHHKG1,40,W,N, ,KH01,005,1/14/1999,0,, , ,N,M,15000,6666.666667,80,180000,15000,692.308,86.538462,0,0,0,HKD,HKG01,HKG01,HKG01,HKG01,HKG01, ,HKG,N,N,N, , , , , , , , , , , , , ,0,0,0, , , ,0, ,0,,,N,0, , ,USD,N, , ,,, , , , ,HKG,N, ,1/14/1999,N, ,KHMONTHLY,Y, ,Y, ,Y, ,N,C,N,N,1,N,GP,N,N, ,P, ,OT,0, ,, , , , ,AM, ,2/6/1991,2/6/1991,,2/6/1991,2/6/1991,,N,,,,N,5/5/2004 12:00:00.000000 AM,SAMPLE
